Scenario,ScenarioName,Algorithm,CapWatts,NumSeeds,MeanFeasibilityRate,StdFeasibilityRate,MinFeasibilityRate,MaxFeasibilityRate,TotalSolutionsAcrossSeeds,TotalFeasibleAcrossSeeds
2,GPU_Stress,AMOSA_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,321,321
2,GPU_Stress,AMOSA_PC50,14092.8,10,1.0000,0.0000,1.0000,1.0000,321,321
2,GPU_Stress,AMOSA_PC50,11702.2,10,0.0000,0.0000,0.0000,0.0000,321,0
2,GPU_Stress,GA_WaitingTime_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,10,10
2,GPU_Stress,GA_WaitingTime_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,10,10
2,GPU_Stress,GA_WaitingTime_Dominance_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,10,10
2,GPU_Stress,GA_WaitingTime_Dominance_PC25,11702.2,10,0.0000,0.0000,0.0000,0.0000,10,0
2,GPU_Stress,GA_Energy_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,313,313
2,GPU_Stress,GA_Energy_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,313,313
2,GPU_Stress,GA_Energy_Dominance_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,313,313
2,GPU_Stress,GA_Energy_Dominance_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,313,313
2,GPU_Stress,SA_WaitingTime_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,23,23
2,GPU_Stress,SA_WaitingTime_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,23,23
2,GPU_Stress,SA_WaitingTime_Dominance_PC25,14092.8,10,0.1000,0.3162,0.0000,1.0000,23,4
2,GPU_Stress,SA_WaitingTime_Dominance_PC25,11702.2,10,0.0000,0.0000,0.0000,0.0000,23,0
2,GPU_Stress,SA_Energy_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,505,505
2,GPU_Stress,SA_Energy_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,505,505
2,GPU_Stress,SA_Energy_Dominance_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,505,505
2,GPU_Stress,SA_Energy_Dominance_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,505,505
2,GPU_Stress,NSGA-II_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,NSGA-II_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,NSGA-II_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,NSGA-II_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,SPEA-II_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,249,249
2,GPU_Stress,SPEA-II_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,249,249
2,GPU_Stress,SPEA-II_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,249,249
2,GPU_Stress,SPEA-II_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,249,249
2,GPU_Stress,AMOSA_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,191,191
2,GPU_Stress,AMOSA_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,191,191
2,GPU_Stress,AMOSA_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,191,191
2,GPU_Stress,AMOSA_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,191,191
3,CPU_Stress,GA_WaitingTime_Dominance,16592.3,10,1.0000,0.0000,1.0000,1.0000,113,113
3,CPU_Stress,GA_WaitingTime_Dominance,15807.7,10,0.5487,0.1728,0.1667,0.7500,113,61
3,CPU_Stress,GA_WaitingTime_Dominance,14092.8,10,0.0000,0.0000,0.0000,0.0000,113,0
3,CPU_Stress,GA_WaitingTime_Dominance,11702.2,10,0.0000,0.0000,0.0000,0.0000,113,0
3,CPU_Stress,GA_Energy_Dominance,16592.3,10,1.0000,0.0000,1.0000,1.0000,399,399
3,CPU_Stress,GA_Energy_Dominance,15807.7,10,0.9797,0.0317,0.9091,1.0000,399,391
3,CPU_Stress,GA_Energy_Dominance,14092.8,10,0.7873,0.0790,0.6061,0.8750,399,318
3,CPU_Stress,GA_Energy_Dominance,11702.2,10,0.5593,0.0966,0.4286,0.7170,399,229
3,CPU_Stress,SA_WaitingTime_Dominance,16592.3,10,0.2151,0.1874,0.0000,0.5556,96,20
3,CPU_Stress,SA_WaitingTime_Dominance,15807.7,10,0.1377,0.1348,0.0000,0.3333,96,12
3,CPU_Stress,SA_WaitingTime_Dominance,14092.8,10,0.0000,0.0000,0.0000,0.0000,96,0
3,CPU_Stress,SA_WaitingTime_Dominance,11702.2,10,0.0000,0.0000,0.0000,0.0000,96,0
3,CPU_Stress,SA_Energy_Dominance,16592.3,10,0.9763,0.0489,0.8608,1.0000,1263,1241
3,CPU_Stress,SA_Energy_Dominance,15807.7,10,0.9331,0.0692,0.8272,1.0000,1263,1203
3,CPU_Stress,SA_Energy_Dominance,14092.8,10,0.7722,0.1115,0.5789,0.9310,1263,1005
3,CPU_Stress,SA_Energy_Dominance,11702.2,10,0.5360,0.1957,0.2481,0.7929,1263,717
3,CPU_Stress,NSGA-II,16592.3,10,0.9977,0.0072,0.9773,1.0000,464,463
3,CPU_Stress,NSGA-II,15807.7,10,0.8951,0.0477,0.8182,0.9767,464,415
3,CPU_Stress,NSGA-II,14092.8,10,0.3845,0.1183,0.2143,0.5745,464,179
3,CPU_Stress,NSGA-II,11702.2,10,0.0046,0.0097,0.0000,0.0233,464,2
3,CPU_Stress,SPEA-II,16592.3,10,1.0000,0.0000,1.0000,1.0000,431,431
3,CPU_Stress,SPEA-II,15807.7,10,0.9239,0.0271,0.8913,0.9737,431,398
3,CPU_Stress,SPEA-II,14092.8,10,0.3699,0.0960,0.1395,0.5000,431,160
3,CPU_Stress,SPEA-II,11702.2,10,0.0087,0.0275,0.0000,0.0870,431,4
3,CPU_Stress,AMOSA,16592.3,10,0.9807,0.0321,0.9167,1.0000,222,216
3,CPU_Stress,AMOSA,15807.7,10,0.5369,0.1718,0.2857,0.7813,222,130
3,CPU_Stress,AMOSA,14092.8,10,0.1265,0.1315,0.0417,0.4000,222,41
3,CPU_Stress,AMOSA,11702.2,10,0.0662,0.0274,0.0313,0.1111,222,15
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,16592.3,10,1.0000,0.0000,1.0000,1.0000,113,113
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,15807.7,10,0.5487,0.1728,0.1667,0.7500,113,61
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,14092.8,10,0.0000,0.0000,0.0000,0.0000,113,0
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,11702.2,10,0.0000,0.0000,0.0000,0.0000,113,0
3,CPU_Stress,GA_Energy_Dominance_PC90,16592.3,10,1.0000,0.0000,1.0000,1.0000,399,399
3,CPU_Stress,GA_Energy_Dominance_PC90,15807.7,10,0.9797,0.0317,0.9091,1.0000,399,391
3,CPU_Stress,GA_Energy_Dominance_PC90,14092.8,10,0.7873,0.0790,0.6061,0.8750,399,318
3,CPU_Stress,GA_Energy_Dominance_PC90,11702.2,10,0.5593,0.0966,0.4286,0.7170,399,229
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,16592.3,10,1.0000,0.0000,1.0000,1.0000,65,65
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,15807.7,10,0.3330,0.2659,0.0909,1.0000,65,16
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,14092.8,10,0.0000,0.0000,0.0000,0.0000,65,0
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,11702.2,10,0.0000,0.0000,0.0000,0.0000,65,0
3,CPU_Stress,SA_Energy_Dominance_PC90,16592.3,10,1.0000,0.0000,1.0000,1.0000,1253,1253
3,CPU_Stress,SA_Energy_Dominance_PC90,15807.7,10,0.9468,0.0615,0.8272,1.0000,1253,1206
3,CPU_Stress,SA_Energy_Dominance_PC90,14092.8,10,0.7810,0.1097,0.6000,0.9310,1253,1005
3,CPU_Stress,SA_Energy_Dominance_PC90,11702.2,10,0.5434,0.2023,0.2481,0.7929,1253,717
3,CPU_Stress,NSGA-II_PC90,16592.3,10,1.0000,0.0000,1.0000,1.0000,498,498
3,CPU_Stress,NSGA-II_PC90,15807.7,10,0.9107,0.0335,0.8679,0.9643,498,454
3,CPU_Stress,NSGA-II_PC90,14092.8,10,0.4544,0.0455,0.3768,0.5238,498,225
3,CPU_Stress,NSGA-II_PC90,11702.2,10,0.0301,0.0269,0.0000,0.0725,498,16
3,CPU_Stress,SPEA-II_PC90,16592.3,10,1.0000,0.0000,1.0000,1.0000,423,423
3,CPU_Stress,SPEA-II_PC90,15807.7,10,0.8837,0.1170,0.5962,1.0000,423,371
3,CPU_Stress,SPEA-II_PC90,14092.8,10,0.3866,0.0965,0.1951,0.5366,423,163
3,CPU_Stress,SPEA-II_PC90,11702.2,10,0.0168,0.0196,0.0000,0.0500,423,7
3,CPU_Stress,AMOSA_PC90,16592.3,10,1.0000,0.0000,1.0000,1.0000,186,186
3,CPU_Stress,AMOSA_PC90,15807.7,10,0.5950,0.1589,0.4000,0.8182,186,118
3,CPU_Stress,AMOSA_PC90,14092.8,10,0.1574,0.1061,0.0667,0.3548,186,36
3,CPU_Stress,AMOSA_PC90,11702.2,10,0.0833,0.0346,0.0313,0.1613,186,16
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,16592.3,10,1.0000,0.0000,1.0000,1.0000,105,105
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,15807.7,10,1.0000,0.0000,1.0000,1.0000,105,105
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,14092.8,10,0.0000,0.0000,0.0000,0.0000,105,0
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,11702.2,10,0.0000,0.0000,0.0000,0.0000,105,0
3,CPU_Stress,GA_Energy_Dominance_PC75,16592.3,10,1.0000,0.0000,1.0000,1.0000,396,396
3,CPU_Stress,GA_Energy_Dominance_PC75,15807.7,10,1.0000,0.0000,1.0000,1.0000,396,396
3,CPU_Stress,GA_Energy_Dominance_PC75,14092.8,10,0.7930,0.0752,0.6250,0.8750,396,318
3,CPU_Stress,GA_Energy_Dominance_PC75,11702.2,10,0.5631,0.0938,0.4412,0.7170,396,229
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,16592.3,10,1.0000,0.0000,1.0000,1.0000,30,30
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,15807.7,10,1.0000,0.0000,1.0000,1.0000,30,30
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,14092.8,10,0.0000,0.0000,0.0000,0.0000,30,0
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,11702.2,10,0.0000,0.0000,0.0000,0.0000,30,0
3,CPU_Stress,SA_Energy_Dominance_PC75,16592.3,10,1.0000,0.0000,1.0000,1.0000,1238,1238
3,CPU_Stress,SA_Energy_Dominance_PC75,15807.7,10,1.0000,0.0000,1.0000,1.0000,1238,1238
3,CPU_Stress,SA_Energy_Dominance_PC75,14092.8,10,0.8013,0.1063,0.6000,0.9310,1238,1010
3,CPU_Stress,SA_Energy_Dominance_PC75,11702.2,10,0.5522,0.2059,0.2558,0.8235,1238,717
3,CPU_Stress,NSGA-II_PC75,16592.3,10,1.0000,0.0000,1.0000,1.0000,373,373
3,CPU_Stress,NSGA-II_PC75,15807.7,10,1.0000,0.0000,1.0000,1.0000,373,373
3,CPU_Stress,NSGA-II_PC75,14092.8,10,0.6558,0.1108,0.5263,0.8438,373,242
3,CPU_Stress,NSGA-II_PC75,11702.2,10,0.0868,0.0735,0.0000,0.2121,373,31
3,CPU_Stress,SPEA-II_PC75,16592.3,10,1.0000,0.0000,1.0000,1.0000,399,399
3,CPU_Stress,SPEA-II_PC75,15807.7,10,1.0000,0.0000,1.0000,1.0000,399,399
3,CPU_Stress,SPEA-II_PC75,14092.8,10,0.5443,0.0897,0.4194,0.6604,399,220
3,CPU_Stress,SPEA-II_PC75,11702.2,10,0.0294,0.0521,0.0000,0.1429,399,11
3,CPU_Stress,AMOSA_PC75,16592.3,10,1.0000,0.0000,1.0000,1.0000,465,465
3,CPU_Stress,AMOSA_PC75,15807.7,10,1.0000,0.0000,1.0000,1.0000,465,465
3,CPU_Stress,AMOSA_PC75,14092.8,10,0.4372,0.1013,0.2973,0.6290,465,207
3,CPU_Stress,AMOSA_PC75,11702.2,10,0.0769,0.0478,0.0000,0.1429,465,35
3,CPU_Stress,GA_WaitingTime_Dominance_PC50,16592.3,10,1.0000,0.0000,1.0000,1.0000,31,31
3,CPU_Stress,GA_WaitingTime_Dominance_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,31,31
3,CPU_Stress,GA_WaitingTime_Dominance_PC50,14092.8,10,1.0000,0.0000,1.0000,1.0000,31,31
3,CPU_Stress,GA_WaitingTime_Dominance_PC50,11702.2,10,0.0000,0.0000,0.0000,0.0000,31,0
3,CPU_Stress,GA_Energy_Dominance_PC50,16592.3,10,1.0000,0.0000,1.0000,1.0000,375,375
3,CPU_Stress,GA_Energy_Dominance_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,375,375
3,CPU_Stress,GA_Energy_Dominance_PC50,14092.8,10,1.0000,0.0000,1.0000,1.0000,375,375
3,CPU_Stress,GA_Energy_Dominance_PC50,11702.2,10,0.6033,0.1107,0.4054,0.7609,375,229
3,CPU_Stress,SA_WaitingTime_Dominance_PC50,16592.3,10,1.0000,0.0000,1.0000,1.0000,11,11
3,CPU_Stress,SA_WaitingTime_Dominance_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,11,11
3,CPU_Stress,SA_WaitingTime_Dominance_PC50,14092.8,10,0.0000,0.0000,0.0000,0.0000,11,0
3,CPU_Stress,SA_WaitingTime_Dominance_PC50,11702.2,10,0.0000,0.0000,0.0000,0.0000,11,0
3,CPU_Stress,SA_Energy_Dominance_PC50,16592.3,10,1.0000,0.0000,1.0000,1.0000,1110,1110
3,CPU_Stress,SA_Energy_Dominance_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,1110,1110
3,CPU_Stress,SA_Energy_Dominance_PC50,14092.8,10,1.0000,0.0000,1.0000,1.0000,1110,1110
3,CPU_Stress,SA_Energy_Dominance_PC50,11702.2,10,0.6117,0.2082,0.3173,0.9180,1110,717
3,CPU_Stress,NSGA-II_PC50,16592.3,10,1.0000,0.0000,1.0000,1.0000,355,355
3,CPU_Stress,NSGA-II_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,355,355
3,CPU_Stress,NSGA-II_PC50,14092.8,10,1.0000,0.0000,1.0000,1.0000,355,355
3,CPU_Stress,NSGA-II_PC50,11702.2,10,0.1145,0.0849,0.0227,0.2432,355,42
3,CPU_Stress,SPEA-II_PC50,16592.3,10,1.0000,0.0000,1.0000,1.0000,385,385
3,CPU_Stress,SPEA-II_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,385,385
3,CPU_Stress,SPEA-II_PC50,14092.8,10,1.0000,0.0000,1.0000,1.0000,385,385
3,CPU_Stress,SPEA-II_PC50,11702.2,10,0.1117,0.1182,0.0256,0.4063,385,43
3,CPU_Stress,AMOSA_PC50,16592.3,10,1.0000,0.0000,1.0000,1.0000,432,432
3,CPU_Stress,AMOSA_PC50,15807.7,10,1.0000,0.0000,1.0000,1.0000,432,432
3,CPU_Stress,AMOSA_PC50,14092.8,10,1.0000,0.0000,1.0000,1.0000,432,432
3,CPU_Stress,AMOSA_PC50,11702.2,10,0.0743,0.0633,0.0000,0.2264,432,33
3,CPU_Stress,GA_WaitingTime_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,10,10
3,CPU_Stress,GA_WaitingTime_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,10,10
3,CPU_Stress,GA_WaitingTime_Dominance_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,10,10
3,CPU_Stress,GA_WaitingTime_Dominance_PC25,11702.2,10,0.0000,0.0000,0.0000,0.0000,10,0
3,CPU_Stress,GA_Energy_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,260,260
3,CPU_Stress,GA_Energy_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,260,260
3,CPU_Stress,GA_Energy_Dominance_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,260,260
3,CPU_Stress,GA_Energy_Dominance_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,260,260
3,CPU_Stress,SA_WaitingTime_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,11,11
3,CPU_Stress,SA_WaitingTime_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,11,11
3,CPU_Stress,SA_WaitingTime_Dominance_PC25,14092.8,10,0.0000,0.0000,0.0000,0.0000,11,0
3,CPU_Stress,SA_WaitingTime_Dominance_PC25,11702.2,10,0.0000,0.0000,0.0000,0.0000,11,0
3,CPU_Stress,SA_Energy_Dominance_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,743,743
3,CPU_Stress,SA_Energy_Dominance_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,743,743
3,CPU_Stress,SA_Energy_Dominance_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,743,743
3,CPU_Stress,SA_Energy_Dominance_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,743,743
3,CPU_Stress,NSGA-II_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,321,321
3,CPU_Stress,NSGA-II_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,321,321
3,CPU_Stress,NSGA-II_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,321,321
3,CPU_Stress,NSGA-II_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,321,321
3,CPU_Stress,SPEA-II_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,277,277
3,CPU_Stress,SPEA-II_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,277,277
3,CPU_Stress,SPEA-II_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,277,277
3,CPU_Stress,SPEA-II_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,277,277
3,CPU_Stress,AMOSA_PC25,16592.3,10,1.0000,0.0000,1.0000,1.0000,266,266
3,CPU_Stress,AMOSA_PC25,15807.7,10,1.0000,0.0000,1.0000,1.0000,266,266
3,CPU_Stress,AMOSA_PC25,14092.8,10,1.0000,0.0000,1.0000,1.0000,266,266
3,CPU_Stress,AMOSA_PC25,11702.2,10,1.0000,0.0000,1.0000,1.0000,266,266
