Algorithm,Seed,Makespan,Energy,IsUniversalPareto
NSGA-II,201,40.000000,0.502395224,false
NSGA-II,201,31.000000,0.570350486,false
NSGA-II,201,30.000000,0.581370028,false
NSGA-II,201,26.000000,0.610533785,false
NSGA-II,201,27.000000,0.600607285,false
NSGA-II,201,29.000000,0.592062622,false
NSGA-II,201,28.000000,0.594545595,false
NSGA-II,201,38.000000,0.502567909,false
NSGA-II,202,18.000000,0.633266012,false
NSGA-II,202,70.000000,0.448285142,false
NSGA-II,202,55.000000,0.459384738,false
NSGA-II,202,43.000000,0.462338329,false
NSGA-II,202,65.000000,0.457938510,false
NSGA-II,202,35.000000,0.522124817,false
NSGA-II,202,31.000000,0.569820423,false
NSGA-II,202,26.000000,0.588541337,false
NSGA-II,202,25.000000,0.616088447,false
NSGA-II,202,33.000000,0.548703106,false
NSGA-II,202,40.000000,0.484864151,false
NSGA-II,202,34.000000,0.544649119,false
NSGA-II,202,41.000000,0.476545683,false
NSGA-II,202,36.000000,0.500967189,false
NSGA-II,202,37.000000,0.496754781,false
NSGA-II,202,29.000000,0.581402306,false
NSGA-II,202,24.000000,0.618379286,false
NSGA-II,202,23.000000,0.632101410,false
NSGA-II,202,22.000000,0.633200537,false
NSGA-II,202,28.000000,0.585044655,false
NSGA-II,203,18.000000,0.633266012,false
NSGA-II,203,62.000000,0.448299387,false
NSGA-II,203,41.000000,0.471081703,false
NSGA-II,203,33.000000,0.535209755,false
NSGA-II,203,31.000000,0.561400780,false
NSGA-II,203,49.000000,0.462779631,false
NSGA-II,203,48.000000,0.470271539,false
NSGA-II,203,37.000000,0.491530457,false
NSGA-II,203,26.000000,0.600691456,false
NSGA-II,203,55.000000,0.451460400,false
NSGA-II,203,39.000000,0.487142292,false
NSGA-II,203,54.000000,0.452041438,false
NSGA-II,203,27.000000,0.584023818,false
NSGA-II,203,36.000000,0.512619424,false
NSGA-II,203,24.000000,0.609395222,false
NSGA-II,203,23.000000,0.622302354,false
NSGA-II,203,29.000000,0.577869848,false
NSGA-II,203,34.000000,0.523391336,false
NSGA-II,203,30.000000,0.570469382,false
NSGA-II,203,21.000000,0.632506962,false
NSGA-II,203,35.000000,0.517597168,false
NSGA-II,203,22.000000,0.630786586,false
NSGA-II,204,18.000000,0.633266012,false
NSGA-II,204,60.000000,0.420142971,false
NSGA-II,204,53.000000,0.444592204,false
NSGA-II,204,43.000000,0.450994467,false
NSGA-II,204,28.000000,0.586443425,false
